,0,1,2,3,4,5,6,7,8,9,10,Date
1549,10:53 AM,"82 
F","66 
F","58 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-28
1550,11:53 AM,"85 
F","67 
F","55 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-28
1551,1:53 AM,"69 
F","64 
F","84 
%",SSW,"3 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-28
1552,1:53 PM,"86 
F","69 
F","57 
%",E,"14 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-28
1553,2:53 PM,"85 
F","68 
F","57 
%",ENE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-28
1554,3:53 PM,"83 
F","68 
F","60 
%",E,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-28
1555,4:53 PM,"84 
F","67 
F","56 
%",ENE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-28
1556,5:53 PM,"83 
F","67 
F","58 
%",ESE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-28
1557,6:53 PM,"82 
F","67 
F","60 
%",ESE,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-06-28
1558,7:53 PM,"81 
F","67 
F","62 
%",ESE,"10 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-06-28
1559,8:53 PM,"79 
F","67 
F","66 
%",ESE,"7 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-06-28
1560,9:53 PM,"79 
F","68 
F","69 
%",ESE,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-06-28
1561,10:53 PM,"79 
F","69 
F","72 
%",SE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-06-28
1562,11:53 PM,"79 
F","70 
F","74 
%",S,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-06-28
1563,12:53 PM,"92 
F","75 
F","58 
%",SSW,"12 
mph","17 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1564,12:53 AM,"78 
F","70 
F","76 
%",S,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-06-29
1565,2:53 AM,"76 
F","70 
F","82 
%",SSE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-29
1566,3:53 AM,"76 
F","70 
F","82 
%",SSE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-29
1567,4:53 AM,"75 
F","70 
F","84 
%",SSE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-29
1568,5:53 AM,"75 
F","70 
F","84 
%",SSE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-29
1569,6:53 AM,"77 
F","70 
F","79 
%",S,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-29
1570,7:53 AM,"79 
F","71 
F","77 
%",S,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1571,8:53 AM,"82 
F","71 
F","69 
%",SSW,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1572,9:53 AM,"84 
F","70 
F","63 
%",SSW,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1573,10:53 AM,"87 
F","70 
F","57 
%",SSW,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1574,11:53 AM,"89 
F","74 
F","61 
%",SSW,"14 
mph","21 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1575,1:53 AM,"77 
F","70 
F","79 
%",S,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-29
1576,1:53 PM,"94 
F","75 
F","54 
%",S,"13 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1577,2:53 PM,"94 
F","76 
F","56 
%",S,"13 
mph","17 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1578,3:53 PM,"94 
F","77 
F","58 
%",SSW,"15 
mph","22 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1579,4:53 PM,"94 
F","77 
F","58 
%",S,"16 
mph","22 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1580,5:53 PM,"93 
F","78 
F","62 
%",SSW,"15 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1581,6:53 PM,"92 
F","78 
F","64 
%",S,"13 
mph","21 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1582,7:53 PM,"90 
F","78 
F","68 
%",SSW,"13 
mph","21 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1583,8:53 PM,"89 
F","79 
F","72 
%",SSW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1584,9:53 PM,"87 
F","78 
F","74 
%",SSW,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1585,10:53 PM,"86 
F","79 
F","79 
%",SSW,"14 
mph","22 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1586,11:53 PM,"85 
F","78 
F","80 
%",SSW,"12 
mph","23 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-29
1587,12:53 PM,"93 
F","77 
F","59 
%",SW,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1588,12:53 AM,"84 
F","78 
F","82 
%",SSW,"12 
mph","20 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1589,2:53 AM,"82 
F","76 
F","82 
%",SSW,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1590,3:53 AM,"81 
F","75 
F","82 
%",SSW,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1591,4:53 AM,"80 
F","75 
F","85 
%",SSW,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1592,5:53 AM,"79 
F","75 
F","88 
%",SW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1593,6:53 AM,"80 
F","75 
F","85 
%",SW,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1594,7:53 AM,"82 
F","76 
F","82 
%",SW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1595,8:53 AM,"85 
F","77 
F","77 
%",SSW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1596,9:53 AM,"88 
F","77 
F","70 
%",SW,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-30
1597,10:53 AM,"90 
F","76 
F","63 
%",SW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-30
1598,11:53 AM,"91 
F","77 
F","63 
%",VAR,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1599,1:53 AM,"83 
F","77 
F","82 
%",SSW,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1600,1:53 PM,"93 
F","76 
F","57 
%",S,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1601,2:53 PM,"94 
F","76 
F","56 
%",S,"14 
mph","22 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1602,3:53 PM,"94 
F","76 
F","56 
%",S,"15 
mph","24 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1603,4:53 PM,"94 
F","76 
F","56 
%",SSE,"18 
mph","28 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1604,5:53 PM,"93 
F","75 
F","56 
%",S,"17 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-30
1605,6:53 PM,"92 
F","74 
F","55 
%",S,"15 
mph","24 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1606,7:53 PM,"90 
F","75 
F","61 
%",S,"15 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1607,8:53 PM,"88 
F","75 
F","65 
%",S,"10 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1608,9:53 PM,"86 
F","74 
F","67 
%",SSW,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-06-30
1609,10:53 PM,"85 
F","73 
F","67 
%",S,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-06-30
1610,11:53 PM,"83 
F","73 
F","72 
%",SSW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-06-30
1611,1:53 PM,"93 
F","75 
F","56 
%",S,"21 
mph","32 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy / Windy,2018-07-01
1612,12:53 AM,"82 
F","73 
F","74 
%",S,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-01
1613,2:53 AM,"80 
F","73 
F","79 
%",S,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1614,3:53 AM,"79 
F","72 
F","79 
%",S,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1615,4:53 AM,"79 
F","72 
F","79 
%",S,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1616,5:53 AM,"79 
F","73 
F","82 
%",S,"10 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-01
1617,6:53 AM,"79 
F","73 
F","82 
%",S,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1618,7:53 AM,"81 
F","73 
F","77 
%",S,"12 
mph","18 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1619,8:53 AM,"86 
F","74 
F","67 
%",S,"14 
mph","21 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1620,9:53 AM,"87 
F","75 
F","67 
%",S,"14 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1621,10:53 AM,"89 
F","75 
F","63 
%",S,"20 
mph","28 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1622,11:53 AM,"90 
F","75 
F","61 
%",SSW,"18 
mph","32 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1623,12:53 PM,"92 
F","74 
F","55 
%",S,"21 
mph","32 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy / Windy,2018-07-01
1624,1:53 AM,"81 
F","73 
F","77 
%",SSW,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-01
1625,2:53 PM,"94 
F","74 
F","52 
%",SSW,"22 
mph","30 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy / Windy,2018-07-01
1626,3:53 PM,"93 
F","74 
F","54 
%",SSW,"24 
mph","31 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy / Windy,2018-07-01
1627,4:37 PM,"84 
F","74 
F","72 
%",WSW,"13 
mph","46 
mph","29.1 
in","0.0 
in","0.0 
in",Light Rain,2018-07-01
1628,4:53 PM,"89 
F","77 
F","67 
%",WSW,"16 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1629,5:20 PM,"80 
F","72 
F","76 
%",W,"21 
mph","33 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain / Windy,2018-07-01
1630,5:53 PM,"79 
F","72 
F","79 
%",WSW,"12 
mph","21 
mph","29.2 
in","0.0 
in","0.0 
in",Cloudy,2018-07-01
1631,6:53 PM,"78 
F","72 
F","81 
%",SW,"10 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Light Rain,2018-07-01
1632,7:53 PM,"78 
F","72 
F","81 
%",SSW,"12 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1633,8:53 PM,"78 
F","72 
F","81 
%",WSW,"10 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1634,9:53 PM,"78 
F","72 
F","81 
%",WSW,"10 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1635,10:53 PM,"77 
F","73 
F","88 
%",SW,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1636,11:53 PM,"76 
F","73 
F","91 
%",WSW,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-01
1637,12:53 PM,"79 
F","62 
F","56 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1638,12:53 AM,"76 
F","73 
F","91 
%",WSW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-02
1639,2:53 AM,"74 
F","69 
F","85 
%",WNW,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-02
1640,3:53 AM,"74 
F","67 
F","79 
%",WNW,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1641,4:53 AM,"72 
F","65 
F","78 
%",NW,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1642,5:53 AM,"72 
F","64 
F","76 
%",NNW,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1643,6:53 AM,"73 
F","64 
F","73 
%",NNW,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-02
1644,7:53 AM,"75 
F","65 
F","71 
%",N,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-02
1645,8:53 AM,"76 
F","66 
F","71 
%",N,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1646,9:53 AM,"79 
F","64 
F","60 
%",CALM,"0 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1647,10:53 AM,"79 
F","64 
F","60 
%",CALM,"0 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1648,11:53 AM,"79 
F","63 
F","58 
%",E,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1649,1:53 AM,"75 
F","72 
F","90 
%",WSW,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-02
1650,1:53 PM,"80 
F","62 
F","54 
%",ENE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1651,2:53 PM,"81 
F","62 
F","52 
%",NE,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1652,3:53 PM,"81 
F","61 
F","50 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1653,4:53 PM,"81 
F","58 
F","45 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1654,5:53 PM,"81 
F","56 
F","42 
%",E,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1655,6:53 PM,"80 
F","52 
F","38 
%",E,"10 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1656,7:53 PM,"77 
F","55 
F","46 
%",E,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-02
1657,8:53 PM,"75 
F","56 
F","51 
%",E,"7 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1658,9:53 PM,"73 
F","56 
F","55 
%",E,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1659,10:53 PM,"72 
F","56 
F","57 
%",ESE,"3 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1660,11:53 PM,"71 
F","56 
F","59 
%",E,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-02
1661,12:53 PM,"89 
F","70 
F","53 
%",E,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1662,12:53 AM,"70 
F","56 
F","61 
%",E,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1663,2:53 AM,"68 
F","62 
F","81 
%",ENE,"3 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1664,3:53 AM,"68 
F","64 
F","87 
%",E,"3 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1665,4:53 AM,"68 
F","64 
F","87 
%",NE,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1666,5:53 AM,"69 
F","65 
F","87 
%",NE,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1667,6:53 AM,"72 
F","67 
F","84 
%",VAR,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1668,7:53 AM,"75 
F","67 
F","76 
%",ENE,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1669,8:53 AM,"79 
F","68 
F","69 
%",E,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1670,9:53 AM,"82 
F","67 
F","60 
%",ESE,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-03
1671,10:53 AM,"86 
F","68 
F","55 
%",E,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-03
1672,11:53 AM,"88 
F","69 
F","53 
%",ENE,"8 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1673,1:53 AM,"69 
F","59 
F","70 
%",E,"5 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1674,1:53 PM,"90 
F","71 
F","54 
%",E,"12 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-03
1675,2:53 PM,"91 
F","71 
F","52 
%",E,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1676,3:53 PM,"89 
F","71 
F","55 
%",E,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1677,4:53 PM,"88 
F","71 
F","57 
%",E,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-07-03
1678,5:53 PM,"88 
F","71 
F","57 
%",E,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-03
1679,6:53 PM,"86 
F","70 
F","59 
%",E,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-03
1680,7:53 PM,"84 
F","70 
F","63 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-03
1681,8:53 PM,"82 
F","70 
F","67 
%",E,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-03
1682,9:53 PM,"81 
F","70 
F","69 
%",E,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-03
1683,10:53 PM,"81 
F","71 
F","72 
%",E,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-03
1684,11:53 PM,"81 
F","71 
F","72 
%",ESE,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-03
1685,2:53 PM,"91 
F","76 
F","61 
%",S,"14 
mph","21 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1686,12:53 AM,"82 
F","73 
F","74 
%",SSE,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-04
1687,2:53 AM,"80 
F","73 
F","79 
%",S,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1688,3:53 AM,"78 
F","73 
F","84 
%",S,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1689,4:53 AM,"77 
F","73 
F","88 
%",S,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1690,5:53 AM,"77 
F","73 
F","88 
%",S,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-04
1691,6:53 AM,"78 
F","73 
F","84 
%",S,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-07-04
1692,7:53 AM,"80 
F","73 
F","79 
%",S,"9 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-07-04
1693,8:53 AM,"82 
F","74 
F","76 
%",S,"6 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-07-04
1694,9:53 AM,"85 
F","76 
F","74 
%",S,"7 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-04
1695,10:53 AM,"88 
F","75 
F","65 
%",SW,"5 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-04
1696,11:53 AM,"89 
F","75 
F","63 
%",S,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Thunder,2018-07-04
1697,12:18 PM,"87 
F","76 
F","69 
%",S,"12 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1698,12:53 PM,"90 
F","75 
F","61 
%",SSE,"10 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1699,1:53 PM,"90 
F","77 
F","65 
%",SSW,"12 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1700,1:53 AM,"81 
F","74 
F","79 
%",S,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-04
1701,3:53 PM,"91 
F","75 
F","59 
%",S,"8 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1702,4:53 PM,"89 
F","76 
F","65 
%",WSW,"12 
mph","20 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1703,5:53 PM,"89 
F","76 
F","65 
%",SW,"10 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1704,6:53 PM,"88 
F","75 
F","65 
%",SW,"14 
mph","20 
mph","29.5 
in","0.0 
in","0.0 
in",Thunder,2018-07-04
1705,7:19 PM,"86 
F","75 
F","70 
%",SSW,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1706,7:53 PM,"86 
F","74 
F","67 
%",WSW,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-04
1707,8:14 PM,"84 
F","73 
F","69 
%",SSW,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Thunder,2018-07-04
1708,8:53 PM,"85 
F","72 
F","65 
%",SSW,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Thunder,2018-07-04
1709,9:13 PM,"83 
F","74 
F","74 
%",SSW,"10 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-07-04
1710,9:40 PM,"80 
F","74 
F","81 
%",SW,"24 
mph","33 
mph","29.6 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-07-04
1711,9:53 PM,"77 
F","73 
F","88 
%",WSW,"14 
mph","25 
mph","29.6 
in","0.0 
in","0.0 
in",Light Rain with Thunder,2018-07-04
1712,10:53 PM,"76 
F","74 
F","94 
%",SE,"5 
mph","0 
mph","29.6 
in","0.1 
in","0.0 
in",Light Rain with Thunder,2018-07-04
1713,11:19 PM,"76 
F","74 
F","94 
%",ESE,"9 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Light Rain,2018-07-04
1714,11:53 PM,"75 
F","74 
F","96 
%",SSE,"8 
mph","0 
mph","29.5 
in","0.1 
in","0.0 
in",Light Rain,2018-07-04
1715,1:53 PM,"89 
F","72 
F","57 
%",E,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Thunder,2018-07-05
1716,12:53 AM,"76 
F","74 
F","94 
%",WSW,"14 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fog,2018-07-05
1717,1:53 AM,"75 
F","73 
F","94 
%",SSW,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Cloudy,2018-07-05
1718,2:53 AM,"75 
F","73 
F","94 
%",WSW,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-05
1719,3:53 AM,"75 
F","73 
F","94 
%",SW,"5 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-07-05
1720,4:53 AM,"75 
F","73 
F","94 
%",WSW,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-05
1721,5:53 AM,"75 
F","74 
F","96 
%",W,"5 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-05
1722,6:53 AM,"77 
F","74 
F","90 
%",CALM,"0 
mph","0 
mph","29.6 
in","0.0 
in","0.1 
in",Mostly Cloudy,2018-07-05
1723,7:53 AM,"78 
F","74 
F","87 
%",WSW,"5 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-05
1724,8:53 AM,"83 
F","75 
F","77 
%",W,"7 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-05
1725,9:53 AM,"86 
F","76 
F","72 
%",WNW,"12 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-07-05
1726,10:53 AM,"88 
F","76 
F","67 
%",WNW,"7 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-05
1727,11:53 AM,"91 
F","75 
F","59 
%",VAR,"5 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-07-05
1728,12:53 PM,"95 
F","74 
F","50 
%",CALM,"0 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-07-05
